"Source","DateOfIssue","Country","District","Latitude","Longitude","NewConfirmedCases","TotalConfirmedCases"
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-5-May.jpeg",2025-05-05,"Sierra Leone","Kono",8.7088338,-11.2646682,0,14
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-5-May.jpeg",2025-05-05,"Sierra Leone","Kenema",7.8640153,-11.2455379,0,13
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-5-May.jpeg",2025-05-05,"Sierra Leone","Koinadugu",9.5168977,-11.3739298,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-5-May.jpeg",2025-05-05,"Sierra Leone","Moyamba",8.0377643,-12.7463207,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-5-May.jpeg",2025-05-05,"Sierra Leone","Port Loko",8.7672385,-13.440954,0,21
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-5-May.jpeg",2025-05-05,"Sierra Leone","Pujehun",7.3030143,-11.8672428,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-5-May.jpeg",2025-05-05,"Sierra Leone","Tonkolili",8.793275,-12.7075486,1,5
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-5-May.jpeg",2025-05-05,"Sierra Leone","Western rural",8.2784233,-13.2506895,0,273
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-5-May.jpeg",2025-05-05,"Sierra Leone","Western urban",8.4367514,-13.3187722,0,970
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-May.jpeg",2025-05-06,"Sierra Leone","Bo",7.9548108,-11.7705214,0,16
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-May.jpeg",2025-05-06,"Sierra Leone","Bonthe",7.5078495,-12.8024968,5,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-May.jpeg",2025-05-06,"Sierra Leone","Bombali",9.3163383,-12.8550052,0,54
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-May.jpeg",2025-05-06,"Sierra Leone","Falaba",9.8532917,-11.3408093,0,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-May.jpeg",2025-05-06,"Sierra Leone","Kailahun",8.2796146,-10.5829024,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-May.jpeg",2025-05-06,"Sierra Leone","Kambia",9.1184844,-12.9280168,0,6
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-May.jpeg",2025-05-06,"Sierra Leone","Karene",9.2973267,-12.1060417,0,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-May.jpeg",2025-05-06,"Sierra Leone","Kono",8.7088338,-11.2646682,0,14
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-May.jpeg",2025-05-06,"Sierra Leone","Kenema",7.8640153,-11.2455379,5,18
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-May.jpeg",2025-05-06,"Sierra Leone","Koinadugu",9.5168977,-11.3739298,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-May.jpeg",2025-05-06,"Sierra Leone","Moyamba",8.0377643,-12.7463207,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-May.jpeg",2025-05-06,"Sierra Leone","Port Loko",8.7672385,-13.440954,5,26
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-May.jpeg",2025-05-06,"Sierra Leone","Pujehun",7.3030143,-11.8672428,2,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-May.jpeg",2025-05-06,"Sierra Leone","Tonkolili",8.793275,-12.7075486,0,5
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-May.jpeg",2025-05-06,"Sierra Leone","Western rural",8.2784233,-13.2506895,21,294
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-May.jpeg",2025-05-06,"Sierra Leone","Western urban",8.4367514,-13.3187722,56,1026
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-May.jpeg",2025-05-08,"Sierra Leone","Bo",7.9548108,-11.7705214,0,16
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-May.jpeg",2025-05-08,"Sierra Leone","Bonthe",7.5078495,-12.8024968,0,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-May.jpeg",2025-05-08,"Sierra Leone","Bombali",9.3163383,-12.8550052,6,60
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-May.jpeg",2025-05-08,"Sierra Leone","Falaba",9.8532917,-11.3408093,1,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-May.jpeg",2025-05-08,"Sierra Leone","Kailahun",8.2796146,-10.5829024,4,6
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-May.jpeg",2025-05-08,"Sierra Leone","Kambia",9.1184844,-12.9280168,0,6
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-May.jpeg",2025-05-08,"Sierra Leone","Karene",9.2973267,-12.1060417,0,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-May.jpeg",2025-05-08,"Sierra Leone","Kono",8.7088338,-11.2646682,0,14
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-May.jpeg",2025-05-08,"Sierra Leone","Kenema",7.8640153,-11.2455379,1,19
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-May.jpeg",2025-05-08,"Sierra Leone","Koinadugu",9.5168977,-11.3739298,10,12
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-May.jpeg",2025-05-08,"Sierra Leone","Moyamba",8.0377643,-12.7463207,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-May.jpeg",2025-05-08,"Sierra Leone","Port Loko",8.7672385,-13.440954,7,33
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-May.jpeg",2025-05-08,"Sierra Leone","Pujehun",7.3030143,-11.8672428,0,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-May.jpeg",2025-05-08,"Sierra Leone","Tonkolili",8.793275,-12.7075486,2,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-May.jpeg",2025-05-08,"Sierra Leone","Western rural",8.2784233,-13.2506895,31,325
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-May.jpeg",2025-05-08,"Sierra Leone","Western urban",8.4367514,-13.3187722,60,1086
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-May.jpeg",2025-05-09,"Sierra Leone","Bo",7.9548108,-11.7705214,0,16
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-May.jpeg",2025-05-09,"Sierra Leone","Bonthe",7.5078495,-12.8024968,0,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-May.jpeg",2025-05-09,"Sierra Leone","Bombali",9.3163383,-12.8550052,11,71
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-May.jpeg",2025-05-09,"Sierra Leone","Falaba",9.8532917,-11.3408093,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-May.jpeg",2025-05-09,"Sierra Leone","Kailahun",8.2796146,-10.5829024,0,6
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-May.jpeg",2025-05-09,"Sierra Leone","Kambia",9.1184844,-12.9280168,0,6
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-May.jpeg",2025-05-09,"Sierra Leone","Karene",9.2973267,-12.1060417,0,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-May.jpeg",2025-05-09,"Sierra Leone","Kono",8.7088338,-11.2646682,0,14
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-May.jpeg",2025-05-09,"Sierra Leone","Kenema",7.8640153,-11.2455379,0,19
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-May.jpeg",2025-05-09,"Sierra Leone","Koinadugu",9.5168977,-11.3739298,0,12
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-May.jpeg",2025-05-09,"Sierra Leone","Moyamba",8.0377643,-12.7463207,1,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-May.jpeg",2025-05-09,"Sierra Leone","Port Loko",8.7672385,-13.440954,1,34
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-May.jpeg",2025-05-09,"Sierra Leone","Pujehun",7.3030143,-11.8672428,0,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-May.jpeg",2025-05-09,"Sierra Leone","Tonkolili",8.793275,-12.7075486,2,9
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-May.jpeg",2025-05-09,"Sierra Leone","Western rural",8.2784233,-13.2506895,35,360
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-May.jpeg",2025-05-09,"Sierra Leone","Western urban",8.4367514,-13.3187722,23,1109
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-May.jpeg",2025-05-10,"Sierra Leone","Bo",7.9548108,-11.7705214,3,19
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-May.jpeg",2025-05-10,"Sierra Leone","Bonthe",7.5078495,-12.8024968,0,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-May.jpeg",2025-05-10,"Sierra Leone","Bombali",9.3163383,-12.8550052,5,76
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-May.jpeg",2025-05-10,"Sierra Leone","Falaba",9.8532917,-11.3408093,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-May.jpeg",2025-05-10,"Sierra Leone","Kailahun",8.2796146,-10.5829024,0,6
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-May.jpeg",2025-05-10,"Sierra Leone","Kambia",9.1184844,-12.9280168,0,6
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-May.jpeg",2025-05-10,"Sierra Leone","Karene",9.2973267,-12.1060417,0,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-May.jpeg",2025-05-10,"Sierra Leone","Kono",8.7088338,-11.2646682,9,23
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-May.jpeg",2025-05-10,"Sierra Leone","Kenema",7.8640153,-11.2455379,9,28
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-May.jpeg",2025-05-10,"Sierra Leone","Koinadugu",9.5168977,-11.3739298,0,12
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-May.jpeg",2025-05-10,"Sierra Leone","Moyamba",8.0377643,-12.7463207,0,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-May.jpeg",2025-05-10,"Sierra Leone","Port Loko",8.7672385,-13.440954,4,38
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-May.jpeg",2025-05-10,"Sierra Leone","Pujehun",7.3030143,-11.8672428,0,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-May.jpeg",2025-05-10,"Sierra Leone","Tonkolili",8.793275,-12.7075486,2,11
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-May.jpeg",2025-05-10,"Sierra Leone","Western rural",8.2784233,-13.2506895,17,377
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-May.jpeg",2025-05-10,"Sierra Leone","Western urban",8.4367514,-13.3187722,91,1200
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-May.jpeg",2025-05-11,"Sierra Leone","Bo",7.9548108,-11.7705214,0,19
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-May.jpeg",2025-05-11,"Sierra Leone","Bonthe",7.5078495,-12.8024968,0,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-May.jpeg",2025-05-11,"Sierra Leone","Bombali",9.3163383,-12.8550052,0,76
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-May.jpeg",2025-05-11,"Sierra Leone","Falaba",9.8532917,-11.3408093,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-May.jpeg",2025-05-11,"Sierra Leone","Kailahun",8.2796146,-10.5829024,0,6
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-May.jpeg",2025-05-11,"Sierra Leone","Kambia",9.1184844,-12.9280168,0,6
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-May.jpeg",2025-05-11,"Sierra Leone","Karene",9.2973267,-12.1060417,0,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-May.jpeg",2025-05-11,"Sierra Leone","Kono",8.7088338,-11.2646682,0,23
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-May.jpeg",2025-05-11,"Sierra Leone","Kenema",7.8640153,-11.2455379,0,28
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-May.jpeg",2025-05-11,"Sierra Leone","Koinadugu",9.5168977,-11.3739298,0,12
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-May.jpeg",2025-05-11,"Sierra Leone","Moyamba",8.0377643,-12.7463207,1,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-May.jpeg",2025-05-11,"Sierra Leone","Port Loko",8.7672385,-13.440954,1,39
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-May.jpeg",2025-05-11,"Sierra Leone","Pujehun",7.3030143,-11.8672428,0,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-May.jpeg",2025-05-11,"Sierra Leone","Tonkolili",8.793275,-12.7075486,0,11
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-May.jpeg",2025-05-11,"Sierra Leone","Western rural",8.2784233,-13.2506895,37,414
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-May.jpeg",2025-05-11,"Sierra Leone","Western urban",8.4367514,-13.3187722,126,1326
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-May.jpeg",2025-05-13,"Sierra Leone","Bo",7.9548108,-11.7705214,4,23
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-May.jpeg",2025-05-13,"Sierra Leone","Bonthe",7.5078495,-12.8024968,8,15
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-May.jpeg",2025-05-13,"Sierra Leone","Bombali",9.3163383,-12.8550052,19,95
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-May.jpeg",2025-05-13,"Sierra Leone","Falaba",9.8532917,-11.3408093,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-May.jpeg",2025-05-13,"Sierra Leone","Kailahun",8.2796146,-10.5829024,1,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-May.jpeg",2025-05-13,"Sierra Leone","Kambia",9.1184844,-12.9280168,0,6
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-May.jpeg",2025-05-13,"Sierra Leone","Karene",9.2973267,-12.1060417,0,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-May.jpeg",2025-05-13,"Sierra Leone","Kono",8.7088338,-11.2646682,0,23
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-May.jpeg",2025-05-13,"Sierra Leone","Kenema",7.8640153,-11.2455379,8,36
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-May.jpeg",2025-05-13,"Sierra Leone","Koinadugu",9.5168977,-11.3739298,6,18
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-May.jpeg",2025-05-13,"Sierra Leone","Moyamba",8.0377643,-12.7463207,-1,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-May.jpeg",2025-05-13,"Sierra Leone","Port Loko",8.7672385,-13.440954,4,43
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-May.jpeg",2025-05-13,"Sierra Leone","Pujehun",7.3030143,-11.8672428,2,6
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-May.jpeg",2025-05-13,"Sierra Leone","Tonkolili",8.793275,-12.7075486,1,12
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-May.jpeg",2025-05-13,"Sierra Leone","Western rural",8.2784233,-13.2506895,37,451
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-May.jpeg",2025-05-13,"Sierra Leone","Western urban",8.4367514,-13.3187722,77,1403
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-May.jpeg",2025-05-15,"Sierra Leone","Bo",7.9548108,-11.7705214,0,23
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-May.jpeg",2025-05-15,"Sierra Leone","Bonthe",7.5078495,-12.8024968,0,15
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-May.jpeg",2025-05-15,"Sierra Leone","Bombali",9.3163383,-12.8550052,25,120
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-May.jpeg",2025-05-15,"Sierra Leone","Falaba",9.8532917,-11.3408093,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-May.jpeg",2025-05-15,"Sierra Leone","Kailahun",8.2796146,-10.5829024,0,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-May.jpeg",2025-05-15,"Sierra Leone","Kambia",9.1184844,-12.9280168,1,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-May.jpeg",2025-05-15,"Sierra Leone","Karene",9.2973267,-12.1060417,0,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-May.jpeg",2025-05-15,"Sierra Leone","Kono",8.7088338,-11.2646682,8,31
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-May.jpeg",2025-05-15,"Sierra Leone","Kenema",7.8640153,-11.2455379,1,37
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-May.jpeg",2025-05-15,"Sierra Leone","Koinadugu",9.5168977,-11.3739298,0,18
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-May.jpeg",2025-05-15,"Sierra Leone","Moyamba",8.0377643,-12.7463207,1,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-May.jpeg",2025-05-15,"Sierra Leone","Port Loko",8.7672385,-13.440954,14,57
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-May.jpeg",2025-05-15,"Sierra Leone","Pujehun",7.3030143,-11.8672428,0,6
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-May.jpeg",2025-05-15,"Sierra Leone","Tonkolili",8.793275,-12.7075486,2,14
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-May.jpeg",2025-05-15,"Sierra Leone","Western rural",8.2784233,-13.2506895,45,496
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-May.jpeg",2025-05-15,"Sierra Leone","Western urban",8.4367514,-13.3187722,110,1513
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-May.jpeg",2025-05-21,"Sierra Leone","Bo",7.9548108,-11.7705214,1,24
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-May.jpeg",2025-05-21,"Sierra Leone","Bonthe",7.5078495,-12.8024968,-1,14
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-May.jpeg",2025-05-21,"Sierra Leone","Bombali",9.3163383,-12.8550052,27,147
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-May.jpeg",2025-05-21,"Sierra Leone","Falaba",9.8532917,-11.3408093,2,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-May.jpeg",2025-05-21,"Sierra Leone","Kailahun",8.2796146,-10.5829024,0,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-May.jpeg",2025-05-21,"Sierra Leone","Kambia",9.1184844,-12.9280168,0,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-May.jpeg",2025-05-21,"Sierra Leone","Karene",9.2973267,-12.1060417,0,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-May.jpeg",2025-05-21,"Sierra Leone","Kono",8.7088338,-11.2646682,5,36
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-May.jpeg",2025-05-21,"Sierra Leone","Kenema",7.8640153,-11.2455379,0,37
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-May.jpeg",2025-05-21,"Sierra Leone","Koinadugu",9.5168977,-11.3739298,2,20
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-May.jpeg",2025-05-21,"Sierra Leone","Moyamba",8.0377643,-12.7463207,6,10
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-May.jpeg",2025-05-21,"Sierra Leone","Port Loko",8.7672385,-13.440954,23,80
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-May.jpeg",2025-05-21,"Sierra Leone","Pujehun",7.3030143,-11.8672428,1,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-May.jpeg",2025-05-21,"Sierra Leone","Tonkolili",8.793275,-12.7075486,2,16
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-May.jpeg",2025-05-21,"Sierra Leone","Western rural",8.2784233,-13.2506895,102,598
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-May.jpeg",2025-05-21,"Sierra Leone","Western urban",8.4367514,-13.3187722,341,1854
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-22-May.jpeg",2025-05-22,"Sierra Leone","Bo",7.9548108,-11.7705214,0,24
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-22-May.jpeg",2025-05-22,"Sierra Leone","Bonthe",7.5078495,-12.8024968,0,14
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-22-May.jpeg",2025-05-22,"Sierra Leone","Bombali",9.3163383,-12.8550052,9,156
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-22-May.jpeg",2025-05-22,"Sierra Leone","Falaba",9.8532917,-11.3408093,0,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-22-May.jpeg",2025-05-22,"Sierra Leone","Kailahun",8.2796146,-10.5829024,0,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-22-May.jpeg",2025-05-22,"Sierra Leone","Kambia",9.1184844,-12.9280168,0,7
