"Source","Week","Province","Latitude","Longitude","NewSuspectedCases","TotalSuspectedCases","TotalConfirmedCases","NewConfirmedDeaths","TotalConfirmedDeaths","Lethality"
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-3.pdf",8,"Tshopo",0.1474852,22.5580061,12,106,NA,0,2,1.88679245283019
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-4.pdf",10,"Tshopo",0.1474852,22.5580061,38,144,NA,1,3,2.08333333333333
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-5.pdf",12,"Tshopo",0.1474852,22.5580061,65,209,NA,4,7,3.34928229665072
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-8.pdf",16,"Tshopo",0.1474852,22.5580061,126,335,NA,12,19,5.67164179104478
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-13.pdf",18,"Tshopo",0.1474852,22.5580061,26,361,NA,2,21,5.81717451523546
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-14.pdf",19,"Tshopo",0.1474852,22.5580061,16,377,NA,1,22,5.83554376657825
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-15.pdf",20,"Tshopo",0.1474852,22.5580061,9,400,95,0,22,5.5
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-16.pdf",21,"Tshopo",0.1474852,22.5580061,17,417,97,0,22,5.2757793764988
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-17.pdf",22,"Tshopo",0.1474852,22.5580061,14,431,97,0,22,5.10440835266821
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-18.pdf",23,"Tshopo",0.1474852,22.5580061,30,461,97,1,23,4.98915401301518
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-19.pdf",24,"Tshopo",0.1474852,22.5580061,55,516,97,0,23,4.45736434108527
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-20.pdf",25,"Tshopo",0.1474852,22.5580061,38,554,97,1,24,4.33212996389892
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-23.pdf",26,"Tshopo",0.1474852,22.5580061,9,563,105,0,24,4.26287744227353
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-24.pdf",27,"Tshopo",0.1474852,22.5580061,32,595,158,0,24,4.03361344537815
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-26.pdf",28,"Tshopo",0.1474852,22.5580061,14,609,186,0,24,3.94088669950739
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-27.pdf",30,"Tshopo",0.1474852,22.5580061,64,673,198,0,28,4.16047548291233
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-1.pdf",6,"Tshuapa",-0.3789719,19.2957964,82,82,NA,7,7,8.53658536585366
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-2.pdf",7,"Tshuapa",-0.3789719,19.2957964,19,101,NA,0,7,6.93069306930693
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-3.pdf",8,"Tshuapa",-0.3789719,19.2957964,22,123,NA,1,8,6.50406504065041
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-4.pdf",10,"Tshuapa",-0.3789719,19.2957964,31,154,NA,0,8,5.19480519480519
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-5.pdf",12,"Tshuapa",-0.3789719,19.2957964,19,173,NA,0,8,4.6242774566474
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-8.pdf",16,"Tshuapa",-0.3789719,19.2957964,34,207,NA,1,9,4.34782608695652
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-13.pdf",18,"Tshuapa",-0.3789719,19.2957964,13,220,NA,0,9,4.09090909090909
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-14.pdf",19,"Tshuapa",-0.3789719,19.2957964,5,225,NA,1,10,4.44444444444444
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-15.pdf",20,"Tshuapa",-0.3789719,19.2957964,11,254,177,0,11,4.33070866141732
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-16.pdf",21,"Tshuapa",-0.3789719,19.2957964,0,254,172,1,12,4.7244094488189
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-17.pdf",22,"Tshuapa",-0.3789719,19.2957964,29,283,172,4,16,5.65371024734982
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-18.pdf",23,"Tshuapa",-0.3789719,19.2957964,17,300,172,1,17,5.66666666666667
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-19.pdf",24,"Tshuapa",-0.3789719,19.2957964,5,305,172,0,17,5.57377049180328
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-20.pdf",25,"Tshuapa",-0.3789719,19.2957964,10,315,172,0,17,5.3968253968254
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-23.pdf",26,"Tshuapa",-0.3789719,19.2957964,29,344,172,0,17,4.94186046511628
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-24.pdf",27,"Tshuapa",-0.3789719,19.2957964,32,376,275,5,22,5.85106382978723
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-26.pdf",28,"Tshuapa",-0.3789719,19.2957964,165,541,193,7,29,5.36044362292052
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/SITREP-Mpox-27.pdf",30,"Tshuapa",-0.3789719,19.2957964,103,644,193,2,31,4.81366459627329
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Bas-Uele",3.6682004,22.4296578,6,93,4,0,3,3.2258064516129
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Équateur",0.0679823,15.995193,390,6010,759,25,330,5.49084858569052
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Haut-Uele",3.3283491,26.0989285,1,25,1,0,1,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Ituri",2.1037301,28.061025,0,4,0,0,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Kasaï",-4.7859059,18.4651601,33,109,3,0,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Kasaï-Central",-6.0355678,19.936655,3,5,1,0,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Kasaï-Oriental",-6.1979549,22.9021723,0,6,1,0,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Kinshasa",-4.4011281,15.2403421,71,125,29,1,2,1.6
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Kongo-Central",-5.174397,12.8875661,12,22,1,0,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Kwango",-6.1697883,15.4119223,5,27,4,0,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Kwilu",-4.7875476,17.0210077,13,31,5,0,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Lomami",-6.4030413,23.3254949,3,5,0,0,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Lualaba",-10.4808485,25.6238592,0,15,1,0,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Mai-Ndombe",-2.5592689,15.8162363,54,302,119,7,16,5.29801324503311
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Maniema",-2.5085902,24.0581106,6,223,60,0,1,0.448430493273543
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Mongala",2.0316832,20.0743742,202,733,114,9,28,3.81991814461119
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Nord-Ubangi",3.9854167,19.9547258,6,121,7,0,5,4.13223140495868
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Sankuru",-3.764002,20.828854,391,1729,69,21,77,4.45344129554656
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Sud-Kivu",-3.3120925,26.7957455,1740,4779,1370,9,31,0.648671270140197
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Sud-Ubangi",3.3414771,18.1763948,280,1502,159,3,34,2.26364846870839
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Tshopo",0.1474852,22.5580061,160,833,209,7,35,4.20168067226891
"https://github.com/fbranda/ADAMS/blob/main/bulletins/SITREP/Mpox/Sitrep%20Mpox%20S32%202024_FV%2031%20aout%202024.pdf",33,"Tshuapa",-0.3789719,19.2957964,105,749,193,15,46,6.1415220293725
